timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T13:01:00Z,70.85,10.0,0.0,0.02,0.23,371
2026-06-01T13:01:30Z,69.29,11.7,0.0,0.17,0.11,366
2026-06-01T13:02:00Z,56.47,20.3,0.36,0.6,0.02,382
2026-06-01T13:02:30Z,74.88,13.7,0.09,0.46,0.12,393
2026-06-01T13:03:00Z,77.58,33.5,0.0,0.72,0.15,406
2026-06-01T13:03:30Z,54.71,32.6,0.86,0.15,0.03,366
2026-06-01T13:04:00Z,68.36,27.6,0.0,0.69,0.23,412
2026-06-01T13:04:30Z,78.35,17.7,0.0,0.12,0.23,342
2026-06-01T13:05:00Z,74.19,35.3,0.56,0.79,0.28,382
2026-06-01T13:05:30Z,76.8,45.0,0.0,0.72,0.27,372
2026-06-01T13:06:00Z,80.39,10.4,0.47,0.3,0.09,359
2026-06-01T13:06:30Z,72.49,10.0,1.22,0.79,0.09,379
2026-06-01T13:07:00Z,73.41,10.0,0.0,0.1,0.2,385
2026-06-01T13:07:30Z,66.69,10.0,0.72,0.06,0.17,401
2026-06-01T13:08:00Z,73.49,42.4,0.0,0.22,0.29,372
2026-06-01T13:08:30Z,67.27,30.2,0.0,0.54,0.21,401
2026-06-01T13:09:00Z,73.93,10.0,0.0,0.55,0.22,370
2026-06-01T13:09:30Z,74.24,45.7,0.0,0.09,0.3,378
2026-06-01T13:10:00Z,67.6,41.5,0.61,0.41,0.02,378
2026-06-01T13:10:30Z,70.28,46.7,0.0,0.01,0.22,383
2026-06-01T13:11:00Z,88.35,12.1,0.71,0.48,0.24,364
2026-06-01T13:11:30Z,63.22,12.7,0.95,0.17,0.28,401
2026-06-01T13:12:00Z,82.27,12.3,0.8,0.53,0.16,357
2026-06-01T13:12:30Z,80.7,10.0,0.21,0.73,0.09,368
2026-06-01T13:13:00Z,73.43,27.8,0.0,0.61,0.24,381
2026-06-01T13:13:30Z,82.36,21.3,0.18,0.44,0.06,394
2026-06-01T13:14:00Z,65.48,10.0,1.34,0.26,0.21,392
2026-06-01T13:14:30Z,69.46,23.6,1.25,0.35,0.19,400
2026-06-01T13:15:00Z,88.58,10.0,0.0,0.24,0.16,361
2026-06-01T13:15:30Z,61.39,10.0,0.89,0.65,0.09,347
2026-06-01T13:16:00Z,79.34,23.5,0.0,0.42,0.18,371
2026-06-01T13:16:30Z,81.89,49.9,0.84,0.21,0.03,380
2026-06-01T13:17:00Z,75.96,17.5,0.66,0.73,0.06,379
2026-06-01T13:17:30Z,83.88,15.9,0.0,0.24,0.14,403
2026-06-01T13:18:00Z,71.38,30.4,0.0,0.67,0.29,380
2026-06-01T13:18:30Z,72.76,35.0,0.0,0.17,0.06,360
2026-06-01T13:19:00Z,80.05,25.3,0.0,0.08,0.21,377
2026-06-01T13:19:30Z,72.8,18.1,0.0,0.14,0.2,366
2026-06-01T13:20:00Z,60.25,13.9,0.52,0.57,0.28,386
2026-06-01T13:20:30Z,85.72,11.9,0.0,0.77,0.16,369
2026-06-01T13:21:00Z,77.98,32.5,0.0,0.0,0.14,379
2026-06-01T13:21:30Z,68.13,21.2,0.86,0.57,0.26,398
2026-06-01T13:22:00Z,67.89,10.0,0.0,0.18,0.08,381
2026-06-01T13:22:30Z,83.58,19.0,0.0,0.32,0.13,396
2026-06-01T13:23:00Z,49.51,10.3,0.0,0.1,0.22,379
2026-06-01T13:23:30Z,73.29,10.0,1.5,0.7,0.12,385
2026-06-01T13:24:00Z,68.76,28.1,1.5,0.71,0.09,382
2026-06-01T13:24:30Z,64.62,18.3,0.26,0.49,0.07,386
2026-06-01T13:25:00Z,74.26,12.3,0.0,0.53,0.07,383
2026-06-01T13:25:30Z,71.3,11.9,0.0,0.41,0.27,378
2026-06-01T13:26:00Z,79.29,24.7,0.77,0.33,0.09,366
2026-06-01T13:26:30Z,90.16,10.0,0.0,0.0,0.25,367
2026-06-01T13:27:00Z,79.27,23.4,0.13,0.73,0.18,386
2026-06-01T13:27:30Z,67.8,34.4,0.0,0.72,0.26,388
2026-06-01T13:28:00Z,66.87,35.2,1.02,0.05,0.14,359
2026-06-01T13:28:30Z,67.92,35.5,0.0,0.69,0.11,387
2026-06-01T13:29:00Z,73.78,10.3,0.0,0.33,0.28,391
2026-06-01T13:29:30Z,57.87,21.9,0.0,0.5,0.2,360
2026-06-01T13:30:00Z,77.84,22.1,0.0,0.22,0.03,357
2026-06-01T13:30:30Z,73.5,18.1,0.0,0.6,0.07,374
2026-06-01T13:31:00Z,60.37,25.4,0.0,0.03,0.12,391
2026-06-01T13:31:30Z,73.48,12.3,0.0,0.43,0.13,395
2026-06-01T13:32:00Z,56.09,17.5,0.0,0.14,0.29,375
2026-06-01T13:32:30Z,67.85,24.0,0.0,0.49,0.05,377
2026-06-01T13:33:00Z,75.81,19.2,0.39,0.57,0.23,374
2026-06-01T13:33:30Z,53.68,28.2,1.5,0.62,0.15,351
2026-06-01T13:34:00Z,63.66,12.7,0.0,0.05,0.11,358
2026-06-01T13:34:30Z,84.64,40.4,0.42,0.47,0.22,382
2026-06-01T13:35:00Z,62.42,10.0,0.0,0.71,0.02,401
2026-06-01T13:35:30Z,71.89,15.8,0.92,0.15,0.28,384
2026-06-01T13:36:00Z,77.87,11.8,0.0,0.43,0.07,378
2026-06-01T13:36:30Z,64.07,32.6,0.58,0.55,0.25,377
2026-06-01T13:37:00Z,76.73,10.0,1.48,0.53,0.23,390
2026-06-01T13:37:30Z,62.48,20.4,0.0,0.39,0.13,390
2026-06-01T13:38:00Z,61.48,10.0,0.9,0.44,0.18,413
2026-06-01T13:38:30Z,71.13,23.4,0.0,0.66,0.13,365
2026-06-01T13:39:00Z,59.14,10.0,0.0,0.24,0.08,356
2026-06-01T13:39:30Z,73.25,20.9,0.0,0.74,0.28,375
2026-06-01T13:40:00Z,77.69,19.1,0.69,0.38,0.13,398
2026-06-01T13:40:30Z,71.06,13.8,1.25,0.4,0.03,349
2026-06-01T13:41:00Z,62.14,11.4,0.0,0.03,0.28,383
2026-06-01T13:41:30Z,60.32,14.1,0.0,0.08,0.07,377
2026-06-01T13:42:00Z,60.79,10.0,0.83,0.56,0.23,389
2026-06-01T13:42:30Z,62.96,20.2,0.0,0.52,0.13,370
2026-06-01T13:43:00Z,72.32,25.6,1.28,0.2,0.06,387
2026-06-01T13:43:30Z,77.75,27.4,0.89,0.23,0.23,377
2026-06-01T13:44:00Z,63.14,10.0,0.19,0.73,0.26,372
2026-06-01T13:44:30Z,63.32,10.0,1.23,0.78,0.09,372
2026-06-01T13:45:00Z,72.55,32.5,0.0,0.4,0.28,369
2026-06-01T13:45:30Z,68.82,10.0,1.5,0.17,0.02,390
2026-06-01T13:46:00Z,65.21,10.0,1.5,0.77,0.06,348
2026-06-01T13:46:30Z,59.97,10.0,1.03,0.43,0.17,359
2026-06-01T13:47:00Z,64.89,10.0,0.27,0.37,0.11,360
2026-06-01T13:47:30Z,54.58,11.4,0.32,0.11,0.27,374
2026-06-01T13:48:00Z,67.17,39.3,0.0,0.29,0.21,383
2026-06-01T13:48:30Z,71.93,10.0,1.5,0.57,0.07,377
2026-06-01T13:49:00Z,66.15,32.6,0.0,0.58,0.18,364
2026-06-01T13:49:30Z,63.4,10.0,1.4,0.64,0.05,365
2026-06-01T13:50:00Z,78.83,11.5,0.0,0.66,0.01,396
2026-06-01T13:50:30Z,73.93,15.0,0.32,0.55,0.01,404
2026-06-01T13:51:00Z,64.04,30.5,0.71,0.32,0.28,384
2026-06-01T13:51:30Z,71.03,14.6,0.66,0.41,0.29,366
2026-06-01T13:52:00Z,83.15,29.5,0.51,0.47,0.19,379
2026-06-01T13:52:30Z,69.14,21.9,0.83,0.41,0.19,404
2026-06-01T13:53:00Z,77.56,44.7,0.29,0.19,0.3,356
2026-06-01T13:53:30Z,72.13,17.7,0.0,0.74,0.03,368
2026-06-01T13:54:00Z,60.88,16.8,0.0,0.52,0.22,376
2026-06-01T13:54:30Z,84.62,21.1,1.5,0.68,0.12,351
2026-06-01T13:55:00Z,69.39,10.3,0.0,0.47,0.07,384
2026-06-01T13:55:30Z,80.38,27.6,0.0,0.24,0.1,358
2026-06-01T13:56:00Z,71.55,18.1,1.38,0.06,0.23,356
2026-06-01T13:56:30Z,63.19,10.0,0.0,0.6,0.04,368
2026-06-01T13:57:00Z,64.32,10.0,0.05,0.47,0.15,385
2026-06-01T13:57:30Z,66.09,10.0,0.0,0.63,0.1,352
2026-06-01T13:58:00Z,69.29,42.3,0.27,0.38,0.11,382
2026-06-01T13:58:30Z,69.3,45.9,0.7,0.58,0.2,372
2026-06-01T13:59:00Z,57.8,18.3,0.36,0.22,0.09,363
2026-06-01T13:59:30Z,73.51,46.7,0.0,0.3,0.03,352
2026-06-01T14:00:00Z,59.46,36.4,1.27,0.48,0.17,372
2026-06-01T14:00:30Z,66.48,27.0,0.0,0.72,0.12,364
2026-06-01T14:01:00Z,57.44,44.0,0.0,0.5,0.26,365
2026-06-01T14:01:30Z,74.85,28.8,0.0,0.05,0.09,393
2026-06-01T14:02:00Z,64.65,22.3,0.0,0.52,0.18,357
2026-06-01T14:02:30Z,61.62,27.4,0.0,0.3,0.2,379
2026-06-01T14:03:00Z,57.57,13.5,0.25,0.22,0.1,360
2026-06-01T14:03:30Z,79.03,18.6,0.5,0.1,0.27,347
2026-06-01T14:04:00Z,61.15,10.0,1.5,0.46,0.1,335
2026-06-01T14:04:30Z,69.94,12.0,0.0,0.74,0.26,367
2026-06-01T14:05:00Z,70.77,16.8,0.47,0.49,0.16,367
2026-06-01T14:05:30Z,54.75,18.1,0.95,0.05,0.03,393
2026-06-01T14:06:00Z,81.49,27.0,0.0,0.15,0.24,385
2026-06-01T14:06:30Z,70.28,10.0,1.07,0.45,0.1,348
2026-06-01T14:07:00Z,74.35,32.3,0.0,0.61,0.21,356
2026-06-01T14:07:30Z,61.51,10.0,0.81,0.02,0.22,365
2026-06-01T14:08:00Z,68.29,18.8,0.0,0.59,0.02,375
2026-06-01T14:08:30Z,72.03,56.5,0.79,0.02,0.12,371
2026-06-01T14:09:00Z,72.99,10.0,0.06,0.64,0.1,385
2026-06-01T14:09:30Z,61.91,16.4,0.0,0.69,0.19,363
2026-06-01T14:10:00Z,86.38,16.3,1.5,0.72,0.14,376
2026-06-01T14:10:30Z,69.57,31.2,0.0,0.05,0.23,358
2026-06-01T14:11:00Z,57.91,67.1,0.0,0.69,0.21,373
2026-06-01T14:11:30Z,67.47,24.4,0.0,0.78,0.21,368
2026-06-01T14:12:00Z,66.6,10.0,0.0,0.55,0.08,384
2026-06-01T14:12:30Z,69.24,10.0,1.15,0.58,0.27,382
2026-06-01T14:13:00Z,79.16,18.8,0.0,0.44,0.06,341
2026-06-01T14:13:30Z,72.29,10.0,0.0,0.03,0.13,396
2026-06-01T14:14:00Z,63.58,23.7,0.45,0.4,0.08,370
2026-06-01T14:14:30Z,59.88,18.4,0.0,0.21,0.13,358
2026-06-01T14:15:00Z,68.16,31.3,0.0,0.57,0.03,367
2026-06-01T14:15:30Z,72.19,33.8,0.0,0.36,0.16,384
2026-06-01T14:16:00Z,67.66,10.0,0.0,0.31,0.06,330
2026-06-01T14:16:30Z,63.62,26.6,0.74,0.37,0.21,387
2026-06-01T14:17:00Z,85.21,10.0,0.0,0.32,0.18,358
2026-06-01T14:17:30Z,68.46,26.3,1.5,0.51,0.27,356
2026-06-01T14:18:00Z,62.4,10.0,1.33,0.31,0.04,375
2026-06-01T14:18:30Z,74.73,10.0,0.89,0.56,0.26,369
2026-06-01T14:19:00Z,57.89,26.6,1.18,0.01,0.13,363
2026-06-01T14:19:30Z,67.35,39.9,0.0,0.67,0.25,354
2026-06-01T14:20:00Z,79.44,10.0,1.5,0.79,0.08,367
2026-06-01T14:20:30Z,62.02,17.8,0.0,0.48,0.21,388
2026-06-01T14:21:00Z,71.74,41.1,0.0,0.77,0.2,365
2026-06-01T14:21:30Z,70.51,10.0,0.0,0.73,0.02,352
2026-06-01T14:22:00Z,68.93,10.0,0.0,0.21,0.09,349
2026-06-01T14:22:30Z,61.2,15.9,0.0,0.13,0.14,384
2026-06-01T14:23:00Z,63.6,10.0,0.0,0.11,0.28,382
2026-06-01T14:23:30Z,64.66,33.1,0.0,0.37,0.1,361
2026-06-01T14:24:00Z,67.71,10.0,0.88,0.14,0.15,356
2026-06-01T14:24:30Z,63.79,22.4,0.0,0.11,0.14,383
2026-06-01T14:25:00Z,57.19,10.0,1.5,0.11,0.23,348
2026-06-01T14:25:30Z,61.15,10.0,0.0,0.48,0.13,364
2026-06-01T14:26:00Z,65.3,10.0,0.85,0.6,0.29,361
2026-06-01T14:26:30Z,63.87,28.3,0.0,0.02,0.26,361
2026-06-01T14:27:00Z,66.43,32.8,1.05,0.63,0.05,372
2026-06-01T14:27:30Z,59.77,13.3,1.08,0.48,0.23,376
2026-06-01T14:28:00Z,72.04,19.6,0.0,0.49,0.05,360
2026-06-01T14:28:30Z,67.78,10.0,0.0,0.26,0.22,394
2026-06-01T14:29:00Z,64.06,30.0,0.29,0.53,0.07,375
2026-06-01T14:29:30Z,75.38,35.4,0.06,0.09,0.08,396
2026-06-01T14:30:00Z,64.05,32.9,1.5,0.07,0.02,356
2026-06-01T14:30:30Z,69.69,10.0,0.24,0.14,0.04,373
2026-06-01T14:31:00Z,55.68,46.4,0.0,0.18,0.13,364
2026-06-01T14:31:30Z,60.65,15.9,0.0,0.46,0.0,341
2026-06-01T14:32:00Z,63.14,17.4,1.0,0.75,0.26,360
2026-06-01T14:32:30Z,71.25,13.1,0.0,0.11,0.16,366
2026-06-01T14:33:00Z,67.19,23.2,0.0,0.78,0.07,383
2026-06-01T14:33:30Z,62.78,16.7,1.5,0.26,0.2,354
2026-06-01T14:34:00Z,68.86,10.7,0.9,0.01,0.16,365
2026-06-01T14:34:30Z,77.31,28.5,0.0,0.63,0.14,348
2026-06-01T14:35:00Z,74.07,13.5,0.0,0.39,0.3,371
2026-06-01T14:35:30Z,68.91,10.0,1.06,0.57,0.15,382
2026-06-01T14:36:00Z,69.83,10.0,0.0,0.11,0.03,356
2026-06-01T14:36:30Z,68.89,31.2,0.0,0.46,0.26,372
2026-06-01T14:37:00Z,60.61,26.5,0.0,0.3,0.1,365
2026-06-01T14:37:30Z,58.92,25.0,0.08,0.38,0.1,382
2026-06-01T14:38:00Z,49.65,44.7,1.5,0.47,0.12,372
2026-06-01T14:38:30Z,67.87,17.2,0.0,0.63,0.13,367
2026-06-01T14:39:00Z,53.13,19.3,0.0,0.34,0.08,372
2026-06-01T14:39:30Z,65.29,30.4,0.0,0.34,0.09,364
2026-06-01T14:40:00Z,74.87,18.0,0.0,0.25,0.14,379
2026-06-01T14:40:30Z,66.68,21.1,0.0,0.48,0.09,341
2026-06-01T14:41:00Z,56.01,20.1,0.0,0.8,0.23,372
2026-06-01T14:41:30Z,57.48,26.5,0.85,0.52,0.05,389
2026-06-01T14:42:00Z,74.5,24.2,0.0,0.3,0.28,403
2026-06-01T14:42:30Z,69.24,26.5,0.0,0.31,0.01,334
2026-06-01T14:43:00Z,71.38,27.4,0.56,0.8,0.11,371
2026-06-01T14:43:30Z,72.91,10.0,0.0,0.15,0.0,366
2026-06-01T14:44:00Z,74.79,17.0,1.5,0.53,0.1,361
2026-06-01T14:44:30Z,61.07,37.8,0.0,0.07,0.16,357
2026-06-01T14:45:00Z,53.1,39.7,0.23,0.04,0.04,351
2026-06-01T14:45:30Z,66.58,18.4,1.31,0.48,0.09,384
2026-06-01T14:46:00Z,66.53,15.1,1.24,0.16,0.24,372
2026-06-01T14:46:30Z,60.79,17.0,1.25,0.14,0.16,370
2026-06-01T14:47:00Z,56.47,22.7,0.37,0.19,0.18,373
2026-06-01T14:47:30Z,67.23,45.8,1.5,0.68,0.16,373
2026-06-01T14:48:00Z,50.58,41.6,0.24,0.17,0.08,376
2026-06-01T14:48:30Z,74.86,34.9,1.5,0.51,0.03,362
2026-06-01T14:49:00Z,67.72,37.9,0.0,0.7,0.24,369
2026-06-01T14:49:30Z,57.87,21.8,0.6,0.78,0.15,360
2026-06-01T14:50:00Z,77.17,10.0,0.0,0.05,0.06,363
2026-06-01T14:50:30Z,71.33,12.8,0.0,0.76,0.15,363
2026-06-01T14:51:00Z,72.13,28.1,0.0,0.14,0.15,343
2026-06-01T14:51:30Z,64.17,22.1,0.64,0.09,0.01,354
2026-06-01T14:52:00Z,69.11,10.4,0.0,0.54,0.2,355
2026-06-01T14:52:30Z,61.26,20.0,0.09,0.13,0.29,369
2026-06-01T14:53:00Z,64.49,10.0,1.14,0.77,0.26,382
2026-06-01T14:53:30Z,66.59,41.8,0.0,0.21,0.05,381
2026-06-01T14:54:00Z,61.48,23.2,1.5,0.15,0.05,374
2026-06-01T14:54:30Z,76.73,19.7,1.5,0.3,0.14,382
2026-06-01T14:55:00Z,55.28,43.0,1.0,0.29,0.15,397
2026-06-01T14:55:30Z,63.92,35.9,0.16,0.43,0.25,358
2026-06-01T14:56:00Z,47.04,15.3,0.0,0.01,0.06,395
2026-06-01T14:56:30Z,62.84,18.8,0.0,0.1,0.22,407
2026-06-01T14:57:00Z,77.76,10.0,0.0,0.05,0.02,373
2026-06-01T14:57:30Z,89.92,11.4,1.5,0.33,0.13,387
2026-06-01T14:58:00Z,67.91,26.0,1.5,0.58,0.28,378
2026-06-01T14:58:30Z,64.89,19.8,0.0,0.68,0.25,357
2026-06-01T14:59:00Z,65.61,31.1,0.0,0.45,0.16,348
2026-06-01T14:59:30Z,70.51,16.5,0.0,0.16,0.18,362
2026-06-01T15:00:00Z,64.62,24.5,0.81,0.59,0.1,337
2026-06-01T15:00:30Z,66.48,16.1,0.0,0.12,0.07,350
2026-06-01T15:01:00Z,68.43,10.0,0.0,0.77,0.06,351
2026-06-01T15:01:30Z,64.64,32.5,0.0,0.2,0.06,391
2026-06-01T15:02:00Z,62.31,23.7,0.86,0.72,0.05,366
2026-06-01T15:02:30Z,79.2,10.0,1.22,0.75,0.07,358
2026-06-01T15:03:00Z,52.46,15.4,0.0,0.24,0.13,377
2026-06-01T15:03:30Z,70.83,38.6,1.5,0.27,0.0,367
2026-06-01T15:04:00Z,60.64,10.0,0.98,0.38,0.28,335
2026-06-01T15:04:30Z,63.91,34.1,0.0,0.39,0.02,342
2026-06-01T15:05:00Z,60.67,23.9,1.5,0.41,0.27,347
2026-06-01T15:05:30Z,70.8,39.8,0.0,0.02,0.17,360
2026-06-01T15:06:00Z,65.25,10.0,0.25,0.28,0.17,369
2026-06-01T15:06:30Z,78.66,51.6,0.51,0.62,0.25,356
2026-06-01T15:07:00Z,48.95,34.9,0.0,0.17,0.1,361
2026-06-01T15:07:30Z,58.8,22.4,0.72,0.29,0.1,353
2026-06-01T15:08:00Z,60.96,20.7,0.58,0.79,0.13,373
2026-06-01T15:08:30Z,59.82,10.0,0.0,0.64,0.1,361
2026-06-01T15:09:00Z,68.03,13.8,0.0,0.17,0.19,357
2026-06-01T15:09:30Z,66.35,27.1,0.46,0.2,0.23,346
2026-06-01T15:10:00Z,63.03,10.0,0.0,0.2,0.15,361
2026-06-01T15:10:30Z,60.26,10.0,0.0,0.32,0.06,381
2026-06-01T15:11:00Z,66.31,24.9,0.0,0.44,0.3,350
2026-06-01T15:11:30Z,60.94,23.6,1.05,0.75,0.22,353
2026-06-01T15:12:00Z,68.78,38.6,1.5,0.29,0.23,353
2026-06-01T15:12:30Z,63.44,34.0,0.0,0.51,0.03,354
2026-06-01T15:13:00Z,63.15,41.5,0.99,0.04,0.07,370
2026-06-01T15:13:30Z,67.95,10.0,1.08,0.46,0.09,346
2026-06-01T15:14:00Z,64.41,10.0,0.0,0.18,0.19,344
2026-06-01T15:14:30Z,73.59,50.7,0.0,0.72,0.26,350
2026-06-01T15:15:00Z,67.13,10.0,1.46,0.0,0.26,376
2026-06-01T15:15:30Z,68.76,10.0,0.37,0.66,0.12,366
2026-06-01T15:16:00Z,75.28,21.9,0.08,0.8,0.24,368
2026-06-01T15:16:30Z,63.65,26.0,0.0,0.26,0.19,358
2026-06-01T15:17:00Z,68.08,29.4,0.0,0.76,0.04,353
2026-06-01T15:17:30Z,64.84,17.5,0.27,0.43,0.05,364
2026-06-01T15:18:00Z,60.69,24.8,0.0,0.45,0.19,346
2026-06-01T15:18:30Z,65.06,39.7,0.61,0.42,0.13,380
2026-06-01T15:19:00Z,49.64,10.0,0.82,0.58,0.1,344
2026-06-01T15:19:30Z,51.87,31.5,0.0,0.44,0.08,362
2026-06-01T15:20:00Z,63.75,16.3,0.0,0.06,0.28,389
2026-06-01T15:20:30Z,71.0,34.6,0.0,0.4,0.13,399
2026-06-01T15:21:00Z,62.99,30.1,0.0,0.27,0.21,373
2026-06-01T15:21:30Z,72.02,10.0,0.16,0.27,0.1,373
2026-06-01T15:22:00Z,64.51,24.4,0.0,0.78,0.11,352
2026-06-01T15:22:30Z,64.34,17.7,0.0,0.73,0.29,349
2026-06-01T15:23:00Z,65.72,20.7,0.0,0.41,0.01,398
2026-06-01T15:23:30Z,67.97,22.0,0.0,0.76,0.2,351
2026-06-01T15:24:00Z,71.01,10.0,1.29,0.63,0.26,363
2026-06-01T15:24:30Z,68.02,22.5,1.48,0.76,0.15,365
2026-06-01T15:25:00Z,56.15,10.0,0.75,0.32,0.2,367
2026-06-01T15:25:30Z,67.7,14.0,0.55,0.52,0.11,365
2026-06-01T15:26:00Z,73.55,43.1,0.0,0.68,0.11,368
2026-06-01T15:26:30Z,63.49,12.9,0.71,0.77,0.09,349
2026-06-01T15:27:00Z,75.05,28.7,1.12,0.07,0.13,357
2026-06-01T15:27:30Z,63.72,59.7,0.0,0.02,0.02,363
2026-06-01T15:28:00Z,60.61,13.6,1.5,0.36,0.06,354
2026-06-01T15:28:30Z,70.02,23.2,1.1,0.54,0.18,360
2026-06-01T15:29:00Z,61.19,10.0,0.0,0.47,0.26,368
2026-06-01T15:29:30Z,59.74,13.2,1.11,0.35,0.12,345
2026-06-01T15:30:00Z,63.78,10.0,0.42,0.8,0.11,350
2026-06-01T15:30:30Z,82.0,20.8,0.0,0.18,0.18,386
2026-06-01T15:31:00Z,67.01,16.5,0.17,0.22,0.03,373
2026-06-01T15:31:30Z,61.06,17.8,1.44,0.03,0.2,380
2026-06-01T15:32:00Z,57.45,15.9,1.06,0.41,0.06,369
2026-06-01T15:32:30Z,58.46,17.5,1.47,0.06,0.12,373
2026-06-01T15:33:00Z,76.23,20.2,0.42,0.23,0.05,360
2026-06-01T15:33:30Z,65.6,14.9,0.53,0.4,0.05,359
2026-06-01T15:34:00Z,67.87,19.1,0.0,0.02,0.26,363
2026-06-01T15:34:30Z,66.17,22.0,1.3,0.58,0.25,386
2026-06-01T15:35:00Z,72.19,10.0,1.22,0.04,0.1,340
2026-06-01T15:35:30Z,69.29,15.5,0.0,0.25,0.18,359
2026-06-01T15:36:00Z,70.24,17.2,0.0,0.3,0.02,363
2026-06-01T15:36:30Z,66.17,27.5,0.59,0.58,0.0,364
2026-06-01T15:37:00Z,67.32,20.6,1.5,0.44,0.15,367
2026-06-01T15:37:30Z,75.94,33.0,0.0,0.08,0.22,378
2026-06-01T15:38:00Z,66.56,25.1,0.0,0.76,0.08,372
2026-06-01T15:38:30Z,70.99,22.2,0.0,0.58,0.21,341
2026-06-01T15:39:00Z,75.72,13.4,1.5,0.71,0.12,361
2026-06-01T15:39:30Z,59.63,12.8,0.0,0.24,0.28,353
2026-06-01T15:40:00Z,53.64,17.4,0.0,0.15,0.14,372
2026-06-01T15:40:30Z,61.64,29.0,0.0,0.47,0.13,364
2026-06-01T15:41:00Z,68.69,10.0,0.0,0.23,0.26,338
2026-06-01T15:41:30Z,77.06,10.0,0.68,0.7,0.0,360
2026-06-01T15:42:00Z,71.84,33.7,0.66,0.67,0.15,353
2026-06-01T15:42:30Z,76.82,22.4,0.0,0.7,0.28,395
2026-06-01T15:43:00Z,65.99,39.6,1.5,0.33,0.16,385
2026-06-01T15:43:30Z,60.07,10.0,0.32,0.06,0.01,348
2026-06-01T15:44:00Z,56.63,21.7,0.21,0.41,0.24,357
2026-06-01T15:44:30Z,52.59,30.4,0.61,0.19,0.15,366
2026-06-01T15:45:00Z,68.0,29.1,0.11,0.72,0.01,358
2026-06-01T15:45:30Z,59.76,25.9,1.5,0.26,0.25,388
2026-06-01T15:46:00Z,58.34,16.0,0.78,0.04,0.18,353
2026-06-01T15:46:30Z,75.56,19.6,1.5,0.68,0.03,344
2026-06-01T15:47:00Z,61.28,12.6,0.86,0.21,0.0,345
2026-06-01T15:47:30Z,64.62,49.1,0.0,0.46,0.14,369
2026-06-01T15:48:00Z,60.89,14.1,0.0,0.55,0.09,367
2026-06-01T15:48:30Z,55.39,10.0,0.0,0.52,0.13,376
2026-06-01T15:49:00Z,65.37,21.5,0.0,0.6,0.24,369
2026-06-01T15:49:30Z,63.59,19.3,1.5,0.51,0.06,380
2026-06-01T15:50:00Z,73.16,29.2,0.72,0.62,0.14,387
2026-06-01T15:50:30Z,70.92,19.2,0.18,0.1,0.22,393
2026-06-01T15:51:00Z,63.73,15.6,1.5,0.47,0.14,372
2026-06-01T15:51:30Z,62.83,12.8,0.0,0.49,0.19,362
2026-06-01T15:52:00Z,55.03,19.9,0.11,0.78,0.07,357
2026-06-01T15:52:30Z,59.95,10.0,0.16,0.63,0.1,345
2026-06-01T15:53:00Z,65.68,40.8,0.0,0.46,0.23,369
2026-06-01T15:53:30Z,70.5,18.2,0.71,0.68,0.1,370
2026-06-01T15:54:00Z,58.51,10.0,1.18,0.25,0.26,354
2026-06-01T15:54:30Z,68.24,10.0,0.0,0.11,0.13,366
2026-06-01T15:55:00Z,63.06,10.7,0.0,0.42,0.09,353
2026-06-01T15:55:30Z,61.15,41.6,0.0,0.43,0.01,399
2026-06-01T15:56:00Z,65.42,18.0,1.3,0.79,0.11,364
2026-06-01T15:56:30Z,64.33,13.5,1.5,0.28,0.03,387
2026-06-01T15:57:00Z,62.51,19.4,0.0,0.13,0.01,389
2026-06-01T15:57:30Z,61.11,10.0,0.0,0.02,0.17,370
2026-06-01T15:58:00Z,56.97,17.9,0.0,0.59,0.17,367
2026-06-01T15:58:30Z,57.52,16.0,0.81,0.62,0.04,354
2026-06-01T15:59:00Z,64.83,41.1,0.0,0.71,0.22,374
2026-06-01T15:59:30Z,71.3,17.1,1.5,0.8,0.27,357
2026-06-01T16:00:00Z,60.04,10.0,0.0,0.08,0.05,349
2026-06-01T16:00:30Z,60.53,20.4,0.0,0.77,0.03,355
2026-06-01T16:01:00Z,67.91,26.0,0.47,0.63,0.25,368
2026-06-01T16:01:30Z,70.07,12.0,0.0,0.27,0.0,369
2026-06-01T16:02:00Z,66.49,10.0,0.0,0.49,0.02,371
2026-06-01T16:02:30Z,64.92,10.0,0.02,0.74,0.13,382
2026-06-01T16:03:00Z,58.48,10.0,0.0,0.33,0.22,312
2026-06-01T16:03:30Z,63.1,38.7,0.28,0.31,0.11,367
2026-06-01T16:04:00Z,68.25,23.9,0.0,0.6,0.2,384
2026-06-01T16:04:30Z,60.33,35.1,0.0,0.26,0.21,358
2026-06-01T16:05:00Z,64.81,28.7,0.21,0.34,0.14,351
2026-06-01T16:05:30Z,65.11,54.2,0.0,0.49,0.27,359
2026-06-01T16:06:00Z,66.55,13.8,0.0,0.3,0.27,361
2026-06-01T16:06:30Z,64.44,10.0,0.95,0.4,0.02,359
2026-06-01T16:07:00Z,55.09,21.3,0.29,0.62,0.25,362
2026-06-01T16:07:30Z,67.74,28.2,0.0,0.31,0.18,358
2026-06-01T16:08:00Z,82.23,10.0,0.0,0.14,0.05,376
2026-06-01T16:08:30Z,67.94,31.9,0.35,0.6,0.24,393
